course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
333046,The Ultimate Method for Learning Modern Piano & Keyboards,https://www.udemy.com/pianoandsynths/,True,25,512,3,151,All Levels,2.5 hours,2014-11-03T19:25:35Z,Musical Instruments,12800,2014-11-03,19:25:35Z,2014,11,3,Ultimate Method Learning Modern Piano  Keyboards
459207,Master the Bassoon - Intermediate Instruction Made Simple!,https://www.udemy.com/intermediate-bassoon/,True,50,177,3,102,All Levels,7.5 hours,2015-04-15T17:12:37Z,Musical Instruments,8850,2015-04-15,17:12:37Z,2015,4,15,Master Bassoon  Intermediate Instruction Simple
814474,Oboe Pro Series - You're going to love practicing the Oboe,https://www.udemy.com/oboe-pro-series/,True,50,61,5,36,All Levels,7 hours,2016-04-08T23:26:22Z,Musical Instruments,3050,2016-04-08,23:26:22Z,2016,4,8,Oboe Pro Series  going love practicing Oboe
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,https://www.udemy.com/instant-harmonica-play-this-classic-game-of-thrones-theme/,True,40,21,2,13,Beginner Level,1 hour,2017-05-30T13:17:58Z,Musical Instruments,840,2017-05-30,13:17:58Z,2017,5,30,Instant Harmonica  play classic GAME THRONES theme
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",https://www.udemy.com/trumpet-solos/,True,50,115,6,53,Intermediate Level,2.5 hours,2014-03-25T17:19:56Z,Musical Instruments,5750,2014-03-25,17:19:56Z,2014,3,25,Trumpet Solos Learn Perform Fun Unique Pieces
578750,Learn 4 Vital things that will make your DRUM PLAYING EASIER,https://www.udemy.com/etidrumminggbc/,True,35,510,1,8,All Levels,37 mins,2015-08-13T20:35:46Z,Musical Instruments,17850,2015-08-13,20:35:46Z,2015,8,13,Learn 4 Vital things DRUM PLAYING EASIER
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,https://www.udemy.com/saxophone-solos/,True,50,147,4,39,Intermediate Level,1 hour,2014-03-17T22:56:41Z,Musical Instruments,7350,2014-03-17,22:56:41Z,2014,3,17,Sax Solos Learn Perform Fun Unique Pieces
1198302,Traditional-Style Electric Blues Guitar For Beginners,https://www.udemy.com/traditional-style-electric-blues-guitar-for-beginners/,True,25,9,2,36,Beginner Level,3 hours,2017-06-22T21:08:35Z,Musical Instruments,225,2017-06-22,21:08:35Z,2017,6,22,TraditionalStyle Electric Blues Guitar Beginners
208126,Aprende a tocar los mejores solos en la guitarra eléctrica,https://www.udemy.com/aprende-a-tocar-los-mejores-solos-en-la-guitarra-electrica/,True,30,5,1,16,All Levels,2 hours,2014-05-07T21:18:09Z,Musical Instruments,150,2014-05-07,21:18:09Z,2014,5,7,Aprende tocar los mejores solos en la guitarra elctrica
34332,Aprende a tocar la guitarra,https://www.udemy.com/aprende-a-tocar-la-guitarra/,True,50,7,1,25,All Levels,1.5 hours,2013-02-22T18:19:38Z,Musical Instruments,350,2013-02-22,18:19:38Z,2013,2,22,Aprende tocar la guitarra
204014,Aprende a tocar el piano desde cero,https://www.udemy.com/aprende-a-tocar-el-piano-desde-cero/,True,50,4,0,16,All Levels,4 hours,2014-04-30T16:15:20Z,Musical Instruments,200,2014-04-30,16:15:20Z,2014,4,30,Aprende tocar el piano desde cero
219844,Aprende a tocar el clarinete.  ,https://www.udemy.com/aprende-a-tocar-el-clarinete-curso-en-video/,True,50,4,0,26,All Levels,3 hours,2014-05-19T17:00:39Z,Musical Instruments,200,2014-05-19,17:00:39Z,2014,5,19,Aprende tocar el clarinete
212506,Ahora aprende a tocar jazz en el piano,https://www.udemy.com/ahora-aprende-a-tocar-jazz-en-el-piano/,True,30,4,0,9,All Levels,1.5 hours,2014-05-09T19:55:55Z,Musical Instruments,120,2014-05-09,19:55:55Z,2014,5,9,Ahora aprende tocar jazz en el piano
687742,こどもギターレッスン　リトルギタリストⅡ,https://www.udemy.com/takalittle2/,True,20,2,0,47,Beginner Level,3.5 hours,2016-02-18T19:19:38Z,Musical Instruments,40,2016-02-18,19:19:38Z,2016,2,18, 
219878,Aprende a tocar el contrabajo sin complicaciones,https://www.udemy.com/aprende-a-tocar-el-contrabajo-sin-complicaciones/,True,50,3,1,20,All Levels,3 hours,2014-05-19T17:02:52Z,Musical Instruments,150,2014-05-19,17:02:52Z,2014,5,19,Aprende tocar el contrabajo sin complicaciones
207304,Aprende a tocar la guitarra eléctrica,https://www.udemy.com/aprende-a-tocar-la-guitarra-electrica/,True,50,3,0,39,All Levels,5.5 hours,2014-04-30T16:21:42Z,Musical Instruments,150,2014-04-30,16:21:42Z,2014,4,30,Aprende tocar la guitarra elctrica
195196,Aprende a improvisar en la guitarra eléctrica,https://www.udemy.com/aprende-a-improvisar-en-la-guitarra-electrica/,True,50,3,0,19,All Levels,3 hours,2014-05-05T21:59:45Z,Musical Instruments,150,2014-05-05,21:59:45Z,2014,5,5,Aprende improvisar en la guitarra elctrica
834422,Curso de Teclado,https://www.udemy.com/curso-de-teclado-gospel-modulo-1/,True,40,1,0,26,Beginner Level,1.5 hours,2016-05-16T18:46:15Z,Musical Instruments,40,2016-05-16,18:46:15Z,2016,5,16,Curso de Teclado
724436,Guitarra Acústica en Siete Días,https://www.udemy.com/guitarra-acustica-en-siete-dias/,True,20,1,1,38,Beginner Level,2.5 hours,2016-01-29T20:38:03Z,Musical Instruments,20,2016-01-29,20:38:03Z,2016,1,29,Guitarra Acstica en Siete Das
448250,improvisación de Guitarra,https://www.udemy.com/improvisacion-de-guitarra/,True,20,1,0,10,All Levels,1 hour,2015-03-24T18:59:20Z,Musical Instruments,20,2015-03-24,18:59:20Z,2015,3,24,improvisacin de Guitarra
796188,Step by Step Classical Guitar Course,https://www.udemy.com/step-by-step-classical-guitar-course/,True,100,9,1,45,Beginner Level,4.5 hours,2016-12-08T16:10:06Z,Musical Instruments,900,2016-12-08,16:10:06Z,2016,12,8,Step Step Classical Guitar Course
773174,Piano With Willie Building Technique with Scales Vol. 4,https://www.udemy.com/piano-with-willie-technique-builder-vol-4/,True,40,44,0,11,All Levels,1.5 hours,2016-04-12T23:21:42Z,Musical Instruments,1760,2016-04-12,23:21:42Z,2016,4,12,Piano Willie Building Technique Scales Vol 4
450246,Back In Black the AC/DC Classic Rock Track,https://www.udemy.com/back-in-black-the-acdc-classic-rock-track/,True,20,13,1,72,Intermediate Level,2 hours,2015-04-10T21:07:56Z,Musical Instruments,260,2015-04-10,21:07:56Z,2015,4,10,Black ACDC Classic Rock Track
201472,Keyboard Basics,https://www.udemy.com/keyboard-basics/,True,25,17,1,7,All Levels,2 hours,2014-04-22T00:50:00Z,Musical Instruments,425,2014-04-22,00:50:00Z,2014,4,22,Keyboard Basics
452514,Beginner Guitar Lessons,https://www.udemy.com/joeteachesguitar/,True,20,118,0,5,Beginner Level,1 hour,2015-03-23T22:49:58Z,Musical Instruments,2360,2015-03-23,22:49:58Z,2015,3,23,Beginner Guitar Lessons
765056,Guitar Fundamentals for Beginners,https://www.udemy.com/guitar-fundamentals-for-beginners/,True,25,5,1,11,Beginner Level,2 hours,2016-02-22T17:33:15Z,Musical Instruments,125,2016-02-22,17:33:15Z,2016,2,22,Guitar Fundamentals Beginners
196234,Easy Piano - learn and play along,https://www.udemy.com/easy-piano-learn-and-play-along/,True,20,11,1,48,Beginner Level,1 hour,2014-05-14T01:21:57Z,Musical Instruments,220,2014-05-14,01:21:57Z,2014,5,14,Easy Piano  learn play
380596,Learn Piano: The Basics of Keyboards,https://www.udemy.com/takelessons-learn-beginner-piano-keyboards/,True,20,113,0,24,Beginner Level,1.5 hours,2015-01-03T04:18:17Z,Musical Instruments,2260,2015-01-03,04:18:17Z,2015,1,3,Learn Piano Basics Keyboards
812370,Bassoon Pro Series - You're going to love practicing Bassoon,https://www.udemy.com/bassoon-pro-series/,True,50,36,0,42,All Levels,6.5 hours,2016-04-08T23:34:17Z,Musical Instruments,1800,2016-04-08,23:34:17Z,2016,4,8,Bassoon Pro Series  going love practicing Bassoon
832514,Acoustic Guitar Lessons For Beginners,https://www.udemy.com/the-music-coach-online-guitar-lesson-program/,True,95,10,3,39,Beginner Level,3 hours,2016-04-27T17:25:32Z,Musical Instruments,950,2016-04-27,17:25:32Z,2016,4,27,Acoustic Guitar Lessons Beginners
1025536,Coach Guitar - Amazing New Way To Learn Guitar With Colors,https://www.udemy.com/coach-guitar-amazing-new-way-to-learn-guitar-with-colors/,True,50,12,0,321,All Levels,3.5 hours,2016-12-27T14:50:10Z,Musical Instruments,600,2016-12-27,14:50:10Z,2016,12,27,Coach Guitar  Amazing New Way Learn Guitar Colors
82960,Mastering the Art of Guitar Chords,https://www.udemy.com/mastering-the-art-of-guitar-chords/,True,20,78,0,18,Beginner Level,1.5 hours,2013-11-18T20:23:02Z,Musical Instruments,1560,2013-11-18,20:23:02Z,2013,11,18,Mastering Art Guitar Chords
1207112,30 Day Guitar Jump Start for Success,https://www.udemy.com/30-day-guitar-jump-start-for-success/,True,105,31,4,92,Beginner Level,4 hours,2017-05-24T17:03:41Z,Musical Instruments,3255,2017-05-24,17:03:41Z,2017,5,24,30 Day Guitar Jump Start Success
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,https://www.udemy.com/beginning-bassoon/,True,50,205,11,77,Beginner Level,5 hours,2015-04-15T16:32:47Z,Musical Instruments,10250,2015-04-15,16:32:47Z,2015,4,15,Learn Play Bassoon Beginner Pro Hours
589900,The 7 Day Guitar Method,https://www.udemy.com/7-day-guitar-method/,True,20,213,4,11,All Levels,2.5 hours,2015-10-26T19:19:34Z,Musical Instruments,4260,2015-10-26,19:19:34Z,2015,10,26,7 Day Guitar Method
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,https://www.udemy.com/instant-harmonica-play-star-wars-and-the-lion-sleeps-now/,True,40,33,3,20,All Levels,1.5 hours,2016-08-13T12:50:31Z,Musical Instruments,1320,2016-08-13,12:50:31Z,2016,8,13,Instant Harmonica  play Star Wars  Lion Sleeps now
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,https://www.udemy.com/instant-harmonica-play-adeles-wonderful-hello-today/,True,20,284,3,12,All Levels,1 hour,2016-05-30T18:19:12Z,Musical Instruments,5680,2016-05-30,18:19:12Z,2016,5,30,Instant harmonica  play Adeles wonderful Hello today
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,https://www.udemy.com/guitar-strumming-101-have-more-fun-playing-songs-you-love/,True,50,8,2,16,Beginner Level,1 hour,2017-06-20T19:53:50Z,Musical Instruments,400,2017-06-20,19:53:50Z,2017,6,20,Guitar Strumming 101  Fun Playing Songs Love
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,https://www.udemy.com/oboe-beyond-beginner/,True,50,98,6,73,Intermediate Level,5.5 hours,2015-01-01T01:25:10Z,Musical Instruments,4900,2015-01-01,01:25:10Z,2015,1,1,Master Oboe Playing Intermediate Instruction Simple
56970,Drum Set for Beginners,https://www.udemy.com/drum-set-for-beginners/,True,20,119,8,26,Beginner Level,3.5 hours,2013-10-02T02:34:36Z,Musical Instruments,2380,2013-10-02,02:34:36Z,2013,10,2,Drum Set Beginners
762482,Guitar Lessons - Economy Picking Essentials,https://www.udemy.com/guitar-lessons-economy-picking-essentials/,True,35,45,5,15,Intermediate Level,1.5 hours,2016-02-15T18:55:28Z,Musical Instruments,1575,2016-02-15,18:55:28Z,2016,2,15,Guitar Lessons  Economy Picking Essentials
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,https://www.udemy.com/robert-johnson-scrapper-blackwell-guitar-lessons/,True,20,297,7,7,Intermediate Level,2.5 hours,2013-10-07T15:34:58Z,Musical Instruments,5940,2013-10-07,15:34:58Z,2013,10,7,Blues Guitar Lessons  Blues Guitar  Robert Johnson
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,https://www.udemy.com/take-note-beginner-clarinet/,True,30,137,2,43,Beginner Level,4.5 hours,2016-06-13T15:00:33Z,Musical Instruments,4110,2016-06-13,15:00:33Z,2016,6,13,NOTE BEGINNER CLARINET  Fun Fundamental Skills
721274,Learn to Play Irish Fiddle,https://www.udemy.com/learn-to-play-irish-fiddle/,True,60,112,7,63,Beginner Level,5.5 hours,2016-01-18T17:07:29Z,Musical Instruments,6720,2016-01-18,17:07:29Z,2016,1,18,Learn Play Irish Fiddle
719920,Hands-On Guitar: The Beginner's Guide,https://www.udemy.com/hands-on-guitar-the-beginners-guide/,True,20,28,7,72,Beginner Level,4 hours,2016-01-22T18:49:15Z,Musical Instruments,560,2016-01-22,18:49:15Z,2016,1,22,HandsOn Guitar Beginners Guide
846962,Slap Bass For Beginners,https://www.udemy.com/slap-bass-for-beginners/,True,50,79,3,25,All Levels,1.5 hours,2016-06-23T16:37:38Z,Musical Instruments,3950,2016-06-23,16:37:38Z,2016,6,23,Slap Bass Beginners
206986,Piano Lessons for Beginners Made Easy,https://www.udemy.com/piano-lessons-for-beginners-made-easy/,True,25,333,5,40,Beginner Level,3 hours,2014-05-28T19:07:38Z,Musical Instruments,8325,2014-05-28,19:07:38Z,2014,5,28,Piano Lessons Beginners Easy
813142,Horn Pro Series - You're going to love playing French Horn,https://www.udemy.com/horn-pro-series/,True,50,48,3,61,All Levels,8 hours,2016-04-08T23:08:08Z,Musical Instruments,2400,2016-04-08,23:08:08Z,2016,4,8,Horn Pro Series  going love playing French Horn
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,https://www.udemy.com/instant-harmonica-play-the-irish-tune-whiskey-in-the-jar/,True,20,41,1,13,All Levels,1 hour,2015-12-28T20:45:10Z,Musical Instruments,820,2015-12-28,20:45:10Z,2015,12,28,Instant Harmonica  play Irish tune Whiskey Jar
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,https://www.udemy.com/didgeridoo-from-beginner-to-advanced-in-easy-stages/,True,35,209,5,19,Expert Level,1.5 hours,2014-10-10T08:05:42Z,Musical Instruments,7315,2014-10-10,08:05:42Z,2014,10,10,Didgeridoo  zero HERO Three Advanced level
815182,Saxophone Pro Series - You're going to love practicing Sax,https://www.udemy.com/saxophone-pro-series/,True,50,119,4,32,All Levels,5.5 hours,2016-04-08T23:06:53Z,Musical Instruments,5950,2016-04-08,23:06:53Z,2016,4,8,Saxophone Pro Series  going love practicing Sax
476000,Easy Piano for Kids - Complete Beginner Piano Course,https://www.udemy.com/easy-piano-for-kids-pinogi/,True,115,139,8,104,Beginner Level,5.5 hours,2015-06-26T22:34:55Z,Musical Instruments,15985,2015-06-26,22:34:55Z,2015,6,26,Easy Piano Kids  Complete Beginner Piano Course
762240,Guitar Lessons - Two Handed Tapping Essentials,https://www.udemy.com/guitar-lessons-two-handed-tapping-essentials/,True,35,41,2,11,Intermediate Level,1.5 hours,2016-02-14T22:09:55Z,Musical Instruments,1435,2016-02-14,22:09:55Z,2016,2,14,Guitar Lessons  Handed Tapping Essentials
810576,Clarinet Pro Series - Fall in love with the Clarinet,https://www.udemy.com/clarinet-pro-series/,True,50,95,3,30,All Levels,6 hours,2016-04-08T22:28:18Z,Musical Instruments,4750,2016-04-08,22:28:18Z,2016,4,8,Clarinet Pro Series  Fall love Clarinet
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,https://www.udemy.com/trumpet-etudes-allegretto/,True,50,184,4,82,Intermediate Level,4 hours,2014-03-26T04:01:28Z,Musical Instruments,9200,2014-03-26,04:01:28Z,2014,3,26,Advanced Trumpet Studies  Learn Master Trumpet
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,https://www.udemy.com/poldark-tv-series-soundtracks-for-piano-quicklessons/,True,20,8,1,9,Beginner Level,1 hour,2017-03-16T22:39:09Z,Musical Instruments,160,2017-03-16,22:39:09Z,2017,3,16,Poldark TV series Soundtracks PianoQuicklessons
180680,Master the Saxophone: Intermediate Instruction Made Simple!,https://www.udemy.com/saxophone-beyond-beginner-a-guide-from-musicprofessor/,True,50,376,9,86,Intermediate Level,5.5 hours,2014-03-17T18:21:36Z,Musical Instruments,18800,2014-03-17,18:21:36Z,2014,3,17,Master Saxophone Intermediate Instruction Simple
1031698,You Can Play Jazz Saxophone,https://www.udemy.com/you-can-play-jazz-saxophone/,True,20,37,7,6,Beginner Level,1.5 hours,2017-03-15T16:20:15Z,Musical Instruments,740,2017-03-15,16:20:15Z,2017,3,15,Play Jazz Saxophone
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",https://www.udemy.com/compose-and-improvise-through-puccini/,True,20,169,3,16,All Levels,2 hours,2013-10-21T13:48:20Z,Musical Instruments,3380,2013-10-21,13:48:20Z,2013,10,21,Improvise Puccinis E Lucevan le Stelle Piano
1113008,Building Up To Barre Chords,https://www.udemy.com/building-up-to-barre-chords/,True,20,20,6,12,All Levels,43 mins,2017-03-16T22:57:47Z,Musical Instruments,400,2017-03-16,22:57:47Z,2017,3,16,Building Barre Chords
807494,Learn the Violin - Bowing Techniques,https://www.udemy.com/learn-the-violin-bowing-techniques/,True,80,89,6,12,Intermediate Level,40 mins,2016-06-26T23:42:59Z,Musical Instruments,7120,2016-06-26,23:42:59Z,2016,6,26,Learn Violin  Bowing Techniques
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,https://www.udemy.com/blues-guitar-lessons-volume-3-minor-blues-essentials/,True,45,98,5,14,All Levels,2 hours,2016-02-13T02:57:32Z,Musical Instruments,4410,2016-02-13,02:57:32Z,2016,2,13,Blues Guitar Lessons  Volume 3  Minor Blues Essentials
12214,Back 2 The Basics,https://www.udemy.com/gospel-piano-101/,True,50,265,23,65,All Levels,3 hours,2013-07-19T18:11:57Z,Musical Instruments,13250,2013-07-19,18:11:57Z,2013,7,19,2 Basics
344180,Play the Jews Harp - instant skills for non musicians.,https://www.udemy.com/play-the-jews-harp/,True,25,196,16,35,Intermediate Level,2.5 hours,2015-01-22T16:06:05Z,Musical Instruments,4900,2015-01-22,16:06:05Z,2015,1,22,Play Jews Harp  instant skills non musicians
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,https://www.udemy.com/trumpet-beyond-beginner/,True,50,292,18,130,Intermediate Level,7 hours,2014-03-24T16:33:14Z,Musical Instruments,14600,2014-03-24,16:33:14Z,2014,3,24,Master Trumpet Playing Intermediate Instruction Simple
1076244,Practical Guitar Theory: Level 1,https://www.udemy.com/practical-guitar-theory-level-1/,True,60,14,3,41,All Levels,1.5 hours,2017-05-01T21:04:16Z,Musical Instruments,840,2017-05-01,21:04:16Z,2017,5,1,Practical Guitar Theory Level 1
1036338,Instant harmonica - enjoy playing Silent Night tonight!,https://www.udemy.com/instant-harmonica-enjoy-playing-silent-night-tonight/,True,40,16,3,12,All Levels,38 mins,2016-12-14T21:53:51Z,Musical Instruments,640,2016-12-14,21:53:51Z,2016,12,14,Instant harmonica  enjoy playing Silent Night tonight
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,https://www.udemy.com/harp-and-soul-learn-the-secrets-of-the-harmonica/,True,35,114,8,59,All Levels,2 hours,2014-10-01T10:06:34Z,Musical Instruments,3990,2014-10-01,10:06:34Z,2014,10,1,HARPSOUL  Learn Secrets Harmonica
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",https://www.udemy.com/play-leyenda-canarios-and-bach-on-classical-guitar/,True,195,185,8,70,Intermediate Level,7.5 hours,2015-11-05T23:30:42Z,Musical Instruments,36075,2015-11-05,23:30:42Z,2015,11,5,Play Leyenda Canarios Bach Classical Guitar
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,https://www.udemy.com/instant-harmonica-play-the-cool-celtic-tune-dirty-old-town/,True,40,42,8,17,All Levels,1.5 hours,2016-10-12T16:54:54Z,Musical Instruments,1680,2016-10-12,16:54:54Z,2016,10,12,Instant Harmonica  play cool tune Dirty Old Town now
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,https://www.udemy.com/ultimate-beginner-guitar-guide/,True,45,57,9,15,Beginner Level,2 hours,2016-02-16T17:19:38Z,Musical Instruments,2565,2016-02-16,17:19:38Z,2016,2,16,Ultimate Beginner Guitar Guide  Acoustic  Electric
